scenario_id,bus,p_load_pu,q_load_pu
43,10,0.153933726957419,0.08129155735598478
43,11,0.20456224366421524,0.10802819948807216
43,12,0.2493394333549437,0.1239292121406109
43,13,0.10193575884975653,0.05383171544630389
43,14,0.2166028174037735,0.10676097644299633
44,0,0.0,0.0
44,1,0.13124182467346024,0.06894084021744085
44,2,0.14177900224247106,0.0744759802304315
44,3,0.11057376818916333,0.05808398735644055
44,4,0.19194030203295015,0.10082552362148647
44,5,0.11756412634416308,0.05489421900550895
44,6,0.12221288329701349,0.05836179185640596
44,7,0.14525287910308524,0.07043150286263926
44,8,0.188845084161947,0.0925863094209528
44,9,0.11837596723472997,0.06218245336819703
44,10,0.15210497648265098,0.07990017592378514
44,11,0.1685323028240638,0.08852938908293528
44,12,0.21637002160090835,0.1069725779273323
44,13,0.08842612433041111,0.04644991277497226
44,14,0.18059291522235327,0.0885404648059032
45,0,0.0,0.0
45,1,0.110079800256954,0.05422336411130836
45,2,0.1592628383819874,0.07845005945531244
45,3,0.12228428093527612,0.06023507559756973
45,4,0.18484342104065377,0.09105060237456307
45,5,0.11236379579213195,0.04919859550732767
45,6,0.1508876903663287,0.06756782687361011
45,7,0.1337184372518487,0.060800620539286435
45,8,0.16612884005493628,0.07637665516425621
45,9,0.11652757082676812,0.057399421939330474
45,10,0.1686287951882122,0.0830635642488282
45,11,0.18012549704517367,0.08872663639661578
45,12,0.22701807413579875,0.10524714457932392
45,13,0.09147250367259335,0.04505773866989451
45,14,0.17182234146881,0.0789942054584787
46,0,0.0,0.0
46,1,0.15257191322725525,0.04699915686084776
46,2,0.17275376135034054,0.05321609302960288
46,3,0.1494079897606334,0.04602452311497616
46,4,0.23680736947241865,0.07294754629616018
46,5,0.13972483945417338,0.0382592605120913
46,6,0.1711508916838236,0.047929395957221725
46,7,0.16538016123406982,0.047025863562762005
46,8,0.17981954509528464,0.051699833689082784
46,9,0.15786867649223876,0.04863080322537185
46,10,0.1920518849397407,0.05916080145275334
46,11,0.18791108826953365,0.05788524589265454
46,12,0.21149656650648102,0.06131826490756985
46,13,0.11785101221760573,0.03630352462825036
46,14,0.23555939538129625,0.06772557209318211
47,0,0.0,0.0
47,1,0.13284051325038493,0.0442800463313077
47,2,0.15255538943666835,0.05085165321225367
47,3,0.13703733409862168,0.0456789826727674
47,4,0.21381452239813062,0.07127130667020527
47,5,0.11321452610340765,0.033544950263692135
47,6,0.17528701559916116,0.05311712780503264
47,7,0.20340420580584492,0.06258573315313778
47,8,0.2240324941932378,0.06969880182790168
47,9,0.1268258777996226,0.04227517349613812
47,10,0.17553227382236616,0.058510593096279234
47,11,0.2014847890245513,0.06716140712468253
47,12,0.2409904528782757,0.07560463495749421
47,13,0.12047954655418669,0.04015973570757692
47,14,0.21580664806792163,0.06713965691001891
48,0,0.0,0.0
48,1,0.10967429184490002,0.042534268555043074
48,2,0.10983550684429644,0.04259679152158408
48,3,0.10747777817257524,0.041682408918186614
48,4,0.16322092895655327,0.06330091317899379
48,5,0.08624909964132037,0.02973282519895948
48,6,0.13324091248841946,0.04697632548627843
48,7,0.1579903776580758,0.05655912224106645
48,8,0.1775591733285738,0.06427084664367963
48,9,0.10894336294198027,0.04225079714411847
48,10,0.14195924099846566,0.05505513077793899
48,11,0.1496131149482195,0.058023483019735714
48,12,0.1844426427932098,0.06732347545982363
48,13,0.07793930514741088,0.030226694700902057
48,14,0.1652314499131195,0.05980859777054378
49,0,0.0,0.0
49,1,0.12521431211797163,0.08673202850602187
49,2,0.1499127875619653,0.10383988814306958
49,3,0.14380975444196117,0.09961250843236462
49,4,0.21555771726557232,0.14931007296479232
49,5,0.11325995306504381,0.06973477223290943
49,6,0.14105482369998512,0.08882204934102152
49,7,0.16402616536888956,0.10487610691589222
49,8,0.185532437971718,0.11994500307766487
49,9,0.11484184763604272,0.07954734753858766
49,10,0.14905192652640079,0.10324359669192971
49,11,0.1655146626226604,0.11464681787516512
49,12,0.19236038788497475,0.12540424484195517
49,13,0.1046970510470124,0.07252036498312238
49,14,0.19449711565315894,0.1257405841838357
50,0,0.0,0.0
50,1,0.17125992985193414,0.041467461268394894
50,2,0.2064792312725183,0.049995171275170336
50,3,0.17164234763829336,0.04156005674451068
50,4,0.25458931964538156,0.061644149690293935
50,5,0.13311083257076214,0.028649204224526322
50,6,0.15935966351787514,0.0350782084730673
50,7,0.2118968028175344,0.04736024971199108
50,8,0.24515635002860342,0.05540278663597078
50,9,0.17496069981852383,0.04236353506327193
50,10,0.2070998604049215,0.05014544527406908
50,11,0.21972515758893918,0.053202430188362
50,12,0.24282050825218746,0.05533604437940695
50,13,0.12366005382480208,0.029942021445769594
50,14,0.2420717597467256,0.054705701297466075
51,0,0.0,0.0
51,1,0.0777895242261476,0.07886529639712184
51,2,0.08780756041616916,0.08902187469352918
51,3,0.07241593603254451,0.0734173954127611
51,4,0.1250348400489082,0.12676398034980257
51,5,0.0664154369334776,0.059852367825840296
51,6,0.08550956231782277,0.07881099723984385
51,7,0.10128750644711162,0.09478914323955832
51,8,0.10394511819456233,0.09835709620970212
51,9,0.0733115329063297,0.07432537773565161
51,10,0.10202049678863964,0.10343136557085664
51,11,0.0968220159203659,0.09816099351793993
51,12,0.10767103972284235,0.10273887188435124
51,13,0.051912144816172213,0.052630051774523956
51,14,0.11463682718014025,0.10847402587033562
52,0,0.0,0.0
52,1,0.12387234389283941,0.06950458303841861
52,2,0.10838905872358129,0.0608169353687726
52,3,0.11648151116759199,0.06535759808010205
52,4,0.20321414013243957,0.11402314377481038
52,5,0.09244681038686946,0.046108234814739545
52,6,0.12042216667568749,0.06142608533579104
52,7,0.1379362820133744,0.07144231130398931
52,8,0.15724073849215825,0.08234570241660503
52,9,0.10995833353525424,0.06169745306974043
52,10,0.1509587020285094,0.0847026972347372
52,11,0.18130184873641272,0.10172819052669303
52,12,0.1867805721676975,0.09863745306300736
52,13,0.10409006116393055,0.058404774401469094
52,14,0.16983991686222885,0.08894379018129268
53,0,0.0,0.0
53,1,0.14847177262066533,0.08273702045181522
53,2,0.18147266778752116,0.10112701937318815
53,3,0.18366406671135294,0.10234819303050272
53,4,0.25110030382086324,0.1399275472096851
53,5,0.12475594103502714,0.06179661651180461
53,6,0.1741534730060517,0.08822576601308312
53,7,0.18548152052872127,0.09541013810158534
53,8,0.21176172706825408,0.11013877204959885
53,9,0.15761140829882642,0.08783015169608313
53,10,0.17675597870270013,0.09849860863633557
53,11,0.210288083643813,0.1171846282300635
53,12,0.2500625925275545,0.13115225856699672
53,13,0.12071009585718724,0.06726661568992805
53,14,0.22788977268755276,0.11852708265067802
54,0,0.0,0.0
54,1,0.10038866892404032,0.07854794627423098
54,2,0.1156523434032439,0.0904908308227552
54,3,0.10843867341465263,0.08484657864990652
54,4,0.17548758223998115,0.13730821744444702
54,5,0.09261296920010194,0.06441239153112392
54,6,0.12780999131629908,0.09091221910366669
54,7,0.1264245001926249,0.09131019655422257
54,8,0.15810138919331046,0.11545762006990114
54,9,0.10385011654871684,0.08125631570444908
54,10,0.13025007487629364,0.1019126560123925
54,11,0.15592962965639173,0.12200532494437671
54,12,0.17027737173306517,0.1253943989070183
54,13,0.09220839547173573,0.07214738646477356
54,14,0.16424533927649299,0.1199443981940654
55,0,0.0,0.0
55,1,0.12442790558192998,0.04299219123035318
55,2,0.14681871086164022,0.050728637310393135
55,3,0.123520172226506,0.04267855221328509
55,4,0.19883493919716827,0.0687012265396657
55,5,0.11411833116153428,0.03504892317265922
55,6,0.147392394690731,0.04629714173409557
55,7,0.1475234125940923,0.04705119236992798
55,8,0.16930960385660768,0.0545996878804867
55,9,0.11365671939472402,0.0392705429861562
55,10,0.1529153237869022,0.052835132212115325
55,11,0.19173752730293833,0.06624893669382882
55,12,0.2044297036878117,0.06647936313383083
55,13,0.07971241962423159,0.02754214636894772
55,14,0.16135797210033767,0.05203541153618312
56,0,0.0,0.0
56,1,0.13221027646960853,0.06250707241843395
56,2,0.1645169589762842,0.07778119631385091
56,3,0.13326696811608085,0.06300666067309721
56,4,0.23703863852962742,0.11206837879916492
56,5,0.11635561014309473,0.04889886184823908
56,6,0.13997168978340968,0.060160503977941975
56,7,0.18448516673338108,0.08051249629389459
56,8,0.17982724740652525,0.0793516969443933
56,9,0.14093652627718123,0.06663271486642229
56,10,0.16535632738567957,0.07817803734128712
56,11,0.18908886420829626,0.08939843137915492
56,12,0.2618712425391112,0.1165259937963801
56,13,0.10389789675482818,0.04912139608202007
56,14,0.23880452992526185,0.10537638183795094
57,0,0.0,0.0
57,1,0.16553297757251814,0.042757619511385105
57,2,0.1805269923835028,0.04663061442537614
57,3,0.15471235302894784,0.03996262268420094
57,4,0.2717451688052276,0.0701925181448561
57,5,0.15473579022015402,0.03552771251075747
57,6,0.1720607859514378,0.040403427469849755
57,7,0.23089992061609163,0.055054226911019
57,8,0.2697831013362076,0.06503999671595811
57,9,0.1835268325503845,0.047405481320972845
57,10,0.20590084925276314,0.05318475084859661
57,11,0.25559403677998466,0.06602063669899165
57,12,0.237734829993707,0.05779534577362221
57,13,0.12834056345888628,0.033150717523025314
57,14,0.22979195438740832,0.055398829224982196
58,0,0.0,0.0
58,1,0.161621565349367,0.07535280515562602
58,2,0.22615528113432987,0.1054403525754351
58,3,0.16157488981631965,0.07533104362683714
58,4,0.27075388864627375,0.12623355659369398
58,5,0.14467972168746826,0.05995912106143228
58,6,0.18127012532129633,0.07683050106668685
58,7,0.21304104237425697,0.09168563302025037
58,8,0.2545105220307458,0.11074971927686666
58,9,0.17906896866148742,0.08348730613888222
58,10,0.22246342389077656,0.10371909836697282
58,11,0.23499856343990783,0.1095633551405196
58,12,0.2915912293633597,0.12795157433534615
58,13,0.11897444574902494,0.05546944313802233
58,14,0.24397103082238453,0.1061634818068653
59,0,0.0,0.0
59,1,0.07932599500393556,0.044183181448599014
59,2,0.10024433185211487,0.05583432648018882
59,3,0.08106805642375137,0.0451534789633356
59,4,0.13679342882797588,0.07619152948012334
59,5,0.07183006682260035,0.03556273914138726
59,6,0.08336431958620401,0.0422113246212499
59,7,0.1041316301451114,0.05353798443046918
59,8,0.09360654945134145,0.048661385401451845
59,9,0.08039483205059392,0.04477850485007854
59,10,0.07488523956107317,0.041709758915530144
59,11,0.09415041117709692,0.05244012004250936
59,12,0.13740197504298224,0.07202868611666421
59,13,0.06478835955547195,0.03608597466510785
59,14,0.10612709210499371,0.05517019226460193
60,0,0.0,0.0
60,1,0.07691246299940391,0.052505158658862947
60,2,0.1132407280091754,0.0773050577097366
60,3,0.07999838027073634,0.05461179482185633
60,4,0.13219591802845101,0.09024503155219012
60,5,0.08132404063572082,0.049348241593579874
60,6,0.08893428978200558,0.05519272185449778
60,7,0.09567325556758849,0.06028839220894669
60,8,0.11896247943681207,0.07579700401534775
60,9,0.07978272986368759,0.054464578643939485
60,10,0.08553018907754067,0.058388146374582034
60,11,0.10972237549832,0.07490321476262275
60,12,0.12794201035999242,0.08220334456160179
60,13,0.06874187805702779,0.04692741687287308
60,14,0.12034832175948292,0.07667999415302318
61,0,0.0,0.0
61,1,0.09184330267041481,0.07034781157651633
61,2,0.11362225732372082,0.08702950478372062
61,3,0.08301613464456124,0.06358660052484726
61,4,0.13234216364909732,0.10136810547225869
61,5,0.08838623116211985,0.06017764561996877
61,6,0.09598178747164952,0.06683427596500159
61,7,0.10400654589253744,0.0735362817096154
61,8,0.14015457526744166,0.10019525512226869
61,9,0.09357755863706821,0.07167617312733503
61,10,0.09501963470113194,0.07278073810141711
61,11,0.12864489521324324,0.0985361652467789
61,12,0.16242235402379054,0.11709004178622069
61,13,0.07434817774249841,0.05694733798560819
61,14,0.14219205180111144,0.10165182891379229
62,0,0.0,0.0
62,1,0.1170590083972812,0.08013618756602094
62,2,0.138395882392595,0.09474297229768397
62,3,0.1283180445714651,0.08784389197100692
62,4,0.21465593169201636,0.1469490322850704
62,5,0.12346555376094398,0.07513064590885199
62,6,0.14583971694104944,0.0907626074573761
62,7,0.1545831860972113,0.09768412357740523
62,8,0.1850225189125882,0.1182184340218944
62,9,0.12732251510804832,0.08716237299267154
62,10,0.14535146529003998,0.09950462117317199
62,11,0.1697055091152651,0.11617689826393422
62,12,0.21737709313682918,0.14005824319705337
62,13,0.09551546371362948,0.06538792033530207
62,14,0.16944638588604036,0.10826620731274912
63,0,0.0,0.0
63,1,0.11584340042440681,0.05951675407774355
63,2,0.1427613581394859,0.07334636770902578
63,3,0.12202412076389853,0.0626922169105087
63,4,0.17974826512772263,0.09234909586833716
63,5,0.11054024788631746,0.05048191859807514
63,6,0.13125831347457845,0.0613058721366742
63,7,0.13568725395952702,0.06434945714492252
63,8,0.19376847917305862,0.09291543142434766
63,9,0.1111761399105917,0.05711886006565642
63,10,0.1205769469883486,0.061948703811000136
63,11,0.14858630093481906,0.07633904305001764
63,12,0.18080422204416963,0.08742740127323408
63,13,0.09303925267068562,0.04780068869259106
63,14,0.16991755876549025,0.08147849096326404
64,0,0.0,0.0
64,1,0.09128170376640479,0.053081111305353756
64,2,0.10933477021623156,0.06357912777619537
64,3,0.09177901683365836,0.05337030321553158
64,4,0.1491931141878172,0.08675710436411135
64,5,0.06649156071285808,0.03436926729197163
64,6,0.09490202930070263,0.050169420322527664
64,7,0.09537556835430852,0.051195442585400874
64,8,0.13368271222800546,0.07255515828779643
64,9,0.08883251273055724,0.05165688523794171
64,10,0.11555806233472077,0.0671980267230491
64,11,0.13623207187397712,0.07922014458677261
64,12,0.15352194299328778,0.08402292355716702
64,13,0.06824661172319225,0.039686003258248656
64,14,0.13847186168374948,0.07515442853773552
65,0,0.0,0.0
65,1,0.12407908348363475,0.08766569121199265
65,2,0.13184924885667182,0.09315555218722003
65,3,0.12241878414121245,0.08649263862822283
65,4,0.19398171231201755,0.13705404984363742
65,5,0.09559943149476482,0.060039058289197006
65,6,0.13636309426224577,0.08758611171547034
65,7,0.15786328789986007,0.10295563513346645
65,8,0.1739158693213777,0.11468511993173401
65,9,0.1079923940649817,0.07629995004430526
65,10,0.12852123226016385,0.09080420603679222
65,11,0.15408313845073873,0.10886447946868309
65,12,0.20399707667731679,0.13565196518255235
65,13,0.08497113865408014,0.06003472458081531
65,14,0.17854720855240652,0.11773915805503825
66,0,0.0,0.0
66,1,0.15081053228924013,0.07639768087025463
66,2,0.21449129201796138,0.10865711451511097
66,3,0.13302655071135566,0.06738866188089164
66,4,0.2673669551996559,0.1354428965174624
66,5,0.13616213192178814,0.06131296560300849
66,6,0.16985841492680326,0.07822451594619503
66,7,0.19618896127849383,0.09174047070241345
66,8,0.2322270827608193,0.10979893956756462
66,9,0.14766108914869056,0.07480223426371888
66,10,0.20026739300720087,0.10145156407470354
66,11,0.2016557040945125,0.10215485545486824
66,12,0.27716902221474465,0.13214911333471885
66,13,0.11343405240343407,0.057463483510001474
66,14,0.22316781686956325,0.10551564161499546
67,0,0.0,0.0
67,1,0.12116975373387817,0.08632093409310695
67,2,0.12952901511804282,0.09227604441374287
67,3,0.10690224919104009,0.07615681077549813
67,4,0.1582848732108531,0.11276162315538059
67,5,0.09595859748501878,0.060764968256304695
67,6,0.10425045864140214,0.06751607628032097
67,7,0.1308852528633634,0.08606974497555643
67,8,0.16587532473288702,0.11029110013456914
67,9,0.1200739549565589,0.08554029064768054
67,10,0.15962681002480075,0.11371761452867578
67,11,0.14492259002624833,0.10324237655655545
67,12,0.20584344083995176,0.13801617914158404
67,13,0.08858477747510254,0.06310750416209607
67,14,0.16094820005779664,0.1070150372132698
68,0,0.0,0.0
68,1,0.1554345244824518,0.05148230132167543
68,2,0.17884886653182544,0.05923749095311873
68,3,0.1368408322334162,0.045323784928778296
68,4,0.2160755546459041,0.07156754170007104
68,5,0.14591306787569686,0.042958798830620794
68,6,0.16572954057021494,0.04990197157963213
68,7,0.1907444018498906,0.05831766915256758
68,8,0.23126795538940886,0.07149286490916988
68,9,0.16387205585953382,0.05427694127835423
68,10,0.18755633519848616,0.06212153828519446
68,11,0.20438225830237886,0.06769454239180618
68,12,0.28762124284721613,0.08966077390095575
68,13,0.13883094877420651,0.04598294208681228
68,14,0.24025448271358602,0.07427090903079567
69,0,0.0,0.0
69,1,0.18827682297728132,0.05824557906287686
69,2,0.21737898208598494,0.06724866336428849
69,3,0.18093156264158827,0.05597323913885102
69,4,0.28775142684889865,0.0890191804702672
69,5,0.14175768552043144,0.03898164816481498
69,6,0.2005802874365958,0.056410723537034246
69,7,0.20011956324899718,0.057147014415802395
69,8,0.24253553570366948,0.07002905436719929
69,9,0.1906729596312765,0.0589868512211742
69,10,0.22112715792407744,0.06840820423961719
69,11,0.27049722755449784,0.08368139744803123
69,12,0.28715326386655127,0.08360859476753132
69,13,0.1254000274835717,0.038793926409957824
69,14,0.25401776047750707,0.07334440088172371
70,0,0.0,0.0
70,1,0.09749812431613679,0.08884081287915348
70,2,0.10416879289377984,0.09491916180167888
70,3,0.09190836301316829,0.08374739245245953
70,4,0.13171348857501478,0.12001803597996705
70,5,0.08335008886910233,0.06751026420588538
70,6,0.09835440965702102,0.08147369515117772
70,7,0.10923737798951906,0.091880938779676
70,8,0.1315565854001186,0.11188339396914998
70,9,0.0880737791965221,0.08025329914847469
70,10,0.10495070094314227,0.09563164060257222
70,11,0.14288149166107775,0.1301943801851706
70,12,0.15076765470257722,0.12929910039612802
70,13,0.07011736222179023,0.06389131586293388
70,14,0.11158714860451167,0.09490022009343979
71,0,0.0,0.0
71,1,0.14868100720546062,0.060910991673896776
71,2,0.20964149609542768,0.08588502098002247
71,3,0.1552367196063198,0.0635967075630378
71,4,0.2776440445635508,0.11374401078240984
71,5,0.14228011225979126,0.051812178426566095
71,6,0.17355907052023026,0.06463902636613504
71,7,0.20305344537091644,0.07678712941511903
71,8,0.23604035521472957,0.09025332526320592
71,9,0.17894349074506535,0.07330879498151792
71,10,0.15374420068434835,0.06298525886936768
71,11,0.18497221966561875,0.07577861855875909
71,12,0.25581031822783284,0.09863460165080117
71,13,0.12599623547508879,0.05161759255074247
71,14,0.24899613454089486,0.09520714836900061
72,0,0.0,0.0
72,1,0.0904134553434304,0.05009029374562693
72,2,0.10858564368564409,0.06015793521121197
72,3,0.08482918779783635,0.04699653297019272
72,4,0.1440581646871867,0.07981019814172387
72,5,0.07687948323209344,0.03785981125122557
72,6,0.0878274273897632,0.044234180733844615
72,7,0.11474467614897069,0.05868011412052497
72,8,0.126506999934639,0.0654141714412446
72,9,0.08360719571700335,0.04631953260502304
72,10,0.1121389686265936,0.06212652594131679
72,11,0.09409000758694273,0.052127154090684615
72,12,0.12599883787658356,0.06569890212882722
72,13,0.060527420490234664,0.03353302072688931
72,14,0.12175319863835304,0.06295607842541526
73,0,0.0,0.0
73,1,0.09571906587027383,0.06838550098558006
73,2,0.11610295983296343,0.08294856413294384
73,3,0.12433611038140474,0.08883065376499188
73,4,0.19021702715814748,0.1358985963760575
73,5,0.09043705951784776,0.05743273416555705
73,6,0.11097461181806216,0.07207697154602741
73,7,0.122662027956479,0.0808934979827438
73,8,0.13207005343764625,0.08806568376163579
73,9,0.10293677190209188,0.07354211673882477
73,10,0.11473625431472083,0.08197213544849088
73,11,0.14448423333270227,0.10322527274101598
73,12,0.15403084117873087,0.10357246909606606
73,13,0.07805945357580513,0.05576877282397149
73,14,0.1577157689399177,0.10516651330230238
74,0,0.0,0.0
74,1,0.0912871255117583,0.056877706220876026
74,2,0.13085841096512915,0.08153314296709437
74,3,0.0955354882516546,0.05952470738872869
74,4,0.1715797189454728,0.10690511715569416
74,5,0.09178452472260999,0.05083343793702543
74,6,0.0999137502511951,0.05659331280641011
74,7,0.1293340624745586,0.07438465528197127
74,8,0.1575796212837727,0.09163668514949731
74,9,0.10707489037958304,0.06671449149593367
74,10,0.12110211483223023,0.07545434771376572
74,11,0.16040854224250128,0.09994476099275126
74,12,0.1875041859973651,0.10995489563988764
74,13,0.07997915835683342,0.049832120874777154
74,14,0.1622922770767663,0.0943772181676775
75,0,0.0,0.0
75,1,0.08703591701313962,0.060227258145351695
75,2,0.10723640451116107,0.0742056249731708
75,3,0.10798351828322025,0.07472261399974661
75,4,0.14135422149298232,0.09781452852973127
75,5,0.07767533133866165,0.047777692935185204
75,6,0.10204008690177514,0.06419078954475087
75,7,0.1296913500819307,0.08284064809446867
75,8,0.14359076827493306,0.09273803268773484
75,9,0.0914945484814376,0.06331254934042961
75,10,0.10957433483825797,0.0758234298768022
75,11,0.12742459714964044,0.0881754839837012
75,12,0.15253548991852817,0.09934283406255322
75,13,0.09130822986678049,0.06318362027657491
75,14,0.14822255586274558,0.09572947060454268
76,0,0.0,0.0
76,1,0.13402457647430593,0.047058870062936534
76,2,0.1539387245316068,0.05405114961714398
76,3,0.1088388053873431,0.03821561190689627
76,4,0.19368066941391845,0.0680053889772932
76,5,0.10470775438806429,0.03268009984405566
76,6,0.12271834174266832,0.03917182851035738
76,7,0.15994987119411863,0.05184165290220018
76,8,0.2257037491015291,0.07396607972226059
76,9,0.1355648687932855,0.047599699349658395
76,10,0.1801138182610824,0.06324177992618078
76,11,0.19673022880653684,0.06907615392937608
76,12,0.24576183196325127,0.08121617811424807
76,13,0.10099460116766333,0.03546134551164438
76,14,0.21262668949165156,0.06968055572238298
77,0,0.0,0.0
77,1,0.11220095426780886,0.08873411786321266
77,2,0.13470967830871272,0.10653514090289927
77,3,0.10267218920302451,0.08119829459087866
77,4,0.15639585499621128,0.12368565241813911
77,5,0.08749821258264198,0.06150929431369889
77,6,0.11895056655025484,0.0855200439332264
77,7,0.14326412100954494,0.10458500436269565
77,8,0.15087702973573736,0.1113663504765682
77,9,0.10762207467701418,0.08511291121713331
77,10,0.13475451845583905,0.1065706027305288
77,11,0.15778678763227838,0.124785671408833
77,12,0.2052352788678086,0.15276264265277256
77,13,0.09469187137886995,0.07488706072468333
77,14,0.14818661730948116,0.10938048547303683
78,0,0.0,0.0
78,1,0.12013465561499488,0.06277611739247156
78,2,0.13376433423925935,0.06989827794604699
78,3,0.10721176873726808,0.056023289413460395
78,4,0.15173459930030048,0.07928860302144465
78,5,0.0984110471253375,0.045710658153130586
78,6,0.10674016434004699,0.05070623045902508
78,7,0.1552806136766925,0.07489990665794473
78,8,0.18648043972150194,0.09094863915606473
78,9,0.10379917090396847,0.05424004342919529
78,10,0.13625468774560787,0.07119960705264806
78,11,0.14620690616496862,0.07640011833401827
78,12,0.17899811324511436,0.0880330317192437
78,13,0.09418925503652412,0.04921840164283333
78,14,0.1657882028611238,0.08085679903408244
79,0,0.0,0.0
79,1,0.09121661049105446,0.04946495030627268
79,2,0.10214665291835905,0.05539209452486975
79,3,0.08984114285476551,0.048719061614392475
79,4,0.13030796752715845,0.07066341430078034
79,5,0.07571619171398217,0.036497228499160914
79,6,0.09205189097696452,0.04537991479105287
79,7,0.10245903216006391,0.051287530673762884
79,8,0.13340660996458428,0.06752082992825133
79,9,0.08885778617994773,0.0481858068837974
79,10,0.10616963522943104,0.05757367767106335
79,11,0.13278920946871584,0.07200894236498102
79,12,0.16023753049799985,0.0817822305220525
79,13,0.06554434500593181,0.03554339227386184
79,14,0.130477103122854,0.06603812428655463
80,0,0.0,0.0
80,1,0.12652132416814177,0.035920611106562285
80,2,0.1801464584518562,0.051145298382065184
80,3,0.1367645258158165,0.038828753787579766
80,4,0.20892752957934546,0.0593165190833829
80,5,0.13102928146439738,0.03306707839524142
80,6,0.12080217569097383,0.03117899116900386
80,7,0.14492942857391353,0.03798170546235417
80,8,0.2120384489459108,0.05618642285545313
80,9,0.1335406421430603,0.03791346245291138
80,10,0.16267254301038173,0.046184287064731794
80,11,0.16631404663049545,0.04721814468708334
80,12,0.22550625092584237,0.06025729529962892
80,13,0.12335896343313295,0.035022786720927866
80,14,0.21249074195993312,0.05630627247077883
81,0,0.0,0.0
81,1,0.09881338546592215,0.044092241919743654
81,2,0.10158492259963213,0.04532894973228224
81,3,0.10413722912229376,0.04646783305380701
81,4,0.17429701247094137,0.07777434204405137
81,5,0.08025553519693132,0.03183236276130243
81,6,0.10629872930908014,0.04312030166172264
81,7,0.1203619333265551,0.04957622467665277
81,8,0.14123141025768074,0.058818571793960925
81,9,0.1024707351299109,0.045724214606534135
81,10,0.10202370941130358,0.04552474399801037
81,11,0.14986762728003167,0.06687352777977672
81,12,0.18391908568323567,0.07724035534960629
81,13,0.0799875960882722,0.035691849041232786
81,14,0.12267722154495213,0.05109131849466183
82,0,0.0,0.0
82,1,0.10857691443952577,0.04699917542664406
82,2,0.15833740928431253,0.06853876548222018
82,3,0.12290905869318587,0.05320306292422914
82,4,0.2311310706063732,0.10004861337284869
82,5,0.11555186766077352,0.04446079150106281
82,6,0.15411786628050833,0.060647519871790186
82,7,0.18441895914586728,0.07368790395244829
82,8,0.23348747495791275,0.09433071104764423
82,9,0.13351766204394405,0.05779515888208278
82,10,0.1677649401408062,0.07261961617549746
82,11,0.16743561643184648,0.0724770633791738
82,12,0.2526986865575896,0.10295010379592795
82,13,0.10197101810932202,0.044139712325522364
82,14,0.19444897103974637,0.07855885933054174
83,0,0.0,0.0
83,1,0.11473550456010168,0.06968822258607144
83,2,0.1456728215962802,0.08847897653881771
83,3,0.11531386879541736,0.07003951032146802
83,4,0.15736205027643177,0.0955787977602007
83,5,0.10040165968337092,0.054206320372149654
83,6,0.1312981498245915,0.07249824260983026
83,7,0.12446908540991805,0.0697848179995508
83,8,0.154478396161913,0.08757216496522897
83,9,0.12057445269231853,0.07323469164694793
83,10,0.13812960777137057,0.083897368029228
83,11,0.16294160389131734,0.09896771539067474
83,12,0.22003890344486576,0.12578593760156334
83,13,0.09351750047016423,0.056800799486126125
83,14,0.17790527871796993,0.10085261630853386
84,0,0.0,0.0
84,1,0.15179135376943967,0.0647938945156594
84,2,0.2012279668959191,0.0858964844628707
84,3,0.16783518102651368,0.07164238769466685
84,4,0.24849398350895532,0.10607253018977203
84,5,0.13387446486456767,0.05079632294589332
84,6,0.21131278360896474,0.08200118644298868
84,7,0.21629462979378122,0.08522572037189946
84,8,0.22896335295326511,0.0912199443912786
84,9,0.17402169039362358,0.07428317075245232
84,10,0.19287018857999885,0.08232887014796345
84,11,0.22240500026457646,0.09493614602572606
84,12,0.2880383158210097,0.11571998652911046
84,13,0.11630684118754858,0.049646920013653624
84,14,0.2500723984431435,0.09962987519855811
85,0,0.0,0.0
85,1,0.15370127679846787,0.04392485555306754
85,2,0.18245022892388546,0.0521407506693247
85,3,0.15326861522677596,0.043801209234469625
85,4,0.24840178178216174,0.070988430357755
85,5,0.13831295685114153,0.03513526311037481
85,6,0.18709619779547862,0.048607708015749214
85,7,0.1774470469652422,0.046810096543429124
85,8,0.25409836668750013,0.06777531065325165
85,9,0.15365722926121297,0.04391226761787474
85,10,0.19589949935164053,0.055984292331036994
85,11,0.2018564735621011,0.05768668047756433
85,12,0.29803499188748794,0.08016248747440806
85,13,0.13941000366351772,0.039840685784294505
85,14,0.25595419517830026,0.06827031325449946
86,0,0.0,0.0
86,1,0.16311934834185904,0.08908983061821843
86,2,0.16525325166015228,0.09025529067623665
86,3,0.1576947952570126,0.08612713783884512
86,4,0.2601755036624044,0.1420983579686431
86,5,0.14852771522772867,0.07210703424623835
86,6,0.17626678167112073,0.08751861684727195
86,7,0.21018806602227585,0.10596650323494458
86,8,0.26494288802249977,0.13505532057890007
86,9,0.17349917465156844,0.09475891265648474
86,10,0.1516818411992667,0.08284308193765903
86,11,0.21558522422796567,0.11774477586808392
86,12,0.26506519623016234,0.13625311008730595
86,13,0.10868409850113331,0.0593592852398308
86,14,0.23878860933416104,0.12172310955361862
87,0,0.0,0.0
87,1,0.08623527373797042,0.042485205366171855
87,2,0.09338735724154808,0.04600879522997622
87,3,0.07946140115960604,0.03914794724497019
87,4,0.15024078751582398,0.07401855917313167
87,5,0.07229736544240944,0.03166086127057508
